,Molecula,Afinidad_1,Afinidad_2,CNN afinity_1,CNN afinity_2,CNN_1,CNN_2,Ruta_1,Ruta_2,Target_1,Target_2
956,EGFR_MAPK1_847,-9.42775345,-9.7686224,6.73707581,7.57999086,0.372556657,0.456958473,Mejores_poses/bases_conjuntas/EGFR_MAPK1_847_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_847_MAPK1.pdbqt,EGFR,MAPK1
957,EGFR_MAPK1_848,-8.27597809,-8.97374344,7.59521103,7.44792175,0.597881734,0.426815689,Mejores_poses/bases_conjuntas/EGFR_MAPK1_848_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_848_MAPK1.pdbqt,EGFR,MAPK1
958,EGFR_MAPK1_849,-8.14305878,-6.67914152,7.34328461,5.41163301,0.595188677,0.511778712,Mejores_poses/bases_conjuntas/EGFR_MAPK1_849_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_849_MAPK1.pdbqt,EGFR,MAPK1
959,EGFR_MAPK1_85,-8.15594101,-8.43213844,7.38803673,7.66191339,0.727880001,0.861280441,Mejores_poses/bases_conjuntas/EGFR_MAPK1_85_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_85_MAPK1.pdbqt,EGFR,MAPK1
960,EGFR_MAPK1_850,-7.41170263,-5.75486994,6.91186666,6.49428988,0.50415647,0.526285887,Mejores_poses/bases_conjuntas/EGFR_MAPK1_850_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_850_MAPK1.pdbqt,EGFR,MAPK1
961,EGFR_MAPK1_851,-7.50592947,-7.10000658,7.30537415,6.92914629,0.844155192,0.70042932,Mejores_poses/bases_conjuntas/EGFR_MAPK1_851_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_851_MAPK1.pdbqt,EGFR,MAPK1
962,EGFR_MAPK1_852,-7.99737215,-8.76480579,7.61233139,6.9720273,0.899439633,0.732610941,Mejores_poses/bases_conjuntas/EGFR_MAPK1_852_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_852_MAPK1.pdbqt,EGFR,MAPK1
963,EGFR_MAPK1_853,-8.7743578,-9.42985535,7.21540976,7.65839624,0.641442358,0.49977386,Mejores_poses/bases_conjuntas/EGFR_MAPK1_853_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_853_MAPK1.pdbqt,EGFR,MAPK1
964,EGFR_MAPK1_854,-6.78430462,-8.73581123,6.21971369,7.57222366,0.630125642,0.590127885,Mejores_poses/bases_conjuntas/EGFR_MAPK1_854_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_854_MAPK1.pdbqt,EGFR,MAPK1
965,EGFR_MAPK1_855,-7.35324955,-8.97595692,6.88164759,7.11078978,0.58016336,0.807512939,Mejores_poses/bases_conjuntas/EGFR_MAPK1_855_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_855_MAPK1.pdbqt,EGFR,MAPK1
966,EGFR_MAPK1_856,-9.8973484,-8.80097103,7.47334623,6.7366004,0.648936689,0.617344081,Mejores_poses/bases_conjuntas/EGFR_MAPK1_856_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_856_MAPK1.pdbqt,EGFR,MAPK1
967,EGFR_MAPK1_857,-8.84274483,-8.13654423,7.66394043,7.37817907,0.723562777,0.572208822,Mejores_poses/bases_conjuntas/EGFR_MAPK1_857_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_857_MAPK1.pdbqt,EGFR,MAPK1
968,EGFR_MAPK1_858,-8.8552103,-10.5271168,7.55487394,7.04507208,0.576519132,0.33637926,Mejores_poses/bases_conjuntas/EGFR_MAPK1_858_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_858_MAPK1.pdbqt,EGFR,MAPK1
969,EGFR_MAPK1_859,-7.58847952,-7.45223188,6.59766245,6.24062681,0.719582379,0.551128268,Mejores_poses/bases_conjuntas/EGFR_MAPK1_859_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_859_MAPK1.pdbqt,EGFR,MAPK1
970,EGFR_MAPK1_86,-7.81511307,-6.25281382,6.96981955,6.3396821,0.762071073,0.580280721,Mejores_poses/bases_conjuntas/EGFR_MAPK1_86_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_86_MAPK1.pdbqt,EGFR,MAPK1
971,EGFR_MAPK1_860,-7.9545126,-7.41116762,6.91031456,7.75617647,0.364257514,0.35109964,Mejores_poses/bases_conjuntas/EGFR_MAPK1_860_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_860_MAPK1.pdbqt,EGFR,MAPK1
972,EGFR_MAPK1_861,-8.10493851,-9.32846069,6.9199357,7.22739649,0.530628204,0.582102776,Mejores_poses/bases_conjuntas/EGFR_MAPK1_861_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_861_MAPK1.pdbqt,EGFR,MAPK1
973,EGFR_MAPK1_862,-7.97398472,-11.4701004,7.17012787,7.66871119,0.69010514,0.396970659,Mejores_poses/bases_conjuntas/EGFR_MAPK1_862_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_862_MAPK1.pdbqt,EGFR,MAPK1
974,EGFR_MAPK1_863,-6.57978535,-7.73644018,6.15638113,6.52896833,0.705972075,0.771883011,Mejores_poses/bases_conjuntas/EGFR_MAPK1_863_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_863_MAPK1.pdbqt,EGFR,MAPK1
975,EGFR_MAPK1_864,-9.14232922,-10.2107315,7.51991272,7.51488352,0.831397772,0.72233212,Mejores_poses/bases_conjuntas/EGFR_MAPK1_864_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_864_MAPK1.pdbqt,EGFR,MAPK1
976,EGFR_MAPK1_865,-9.60905457,-9.18901062,7.29879236,7.18903112,0.6679672,0.702802241,Mejores_poses/bases_conjuntas/EGFR_MAPK1_865_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_865_MAPK1.pdbqt,EGFR,MAPK1
977,EGFR_MAPK1_866,-9.15406418,-8.96869373,7.2654767,7.42526007,0.595483959,0.765515566,Mejores_poses/bases_conjuntas/EGFR_MAPK1_866_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_866_MAPK1.pdbqt,EGFR,MAPK1
978,EGFR_MAPK1_867,-7.95418882,-9.54109478,6.32444906,6.98485374,0.390855074,0.618370175,Mejores_poses/bases_conjuntas/EGFR_MAPK1_867_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_867_MAPK1.pdbqt,EGFR,MAPK1
979,EGFR_MAPK1_868,-8.47934437,-8.91708183,6.35545921,6.62700033,0.232279345,0.430857837,Mejores_poses/bases_conjuntas/EGFR_MAPK1_868_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_868_MAPK1.pdbqt,EGFR,MAPK1
980,EGFR_MAPK1_869,-8.72684288,-10.3896475,5.85972071,7.15167856,0.566343665,0.596488535,Mejores_poses/bases_conjuntas/EGFR_MAPK1_869_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_869_MAPK1.pdbqt,EGFR,MAPK1
981,EGFR_MAPK1_87,-8.90382385,-7.53762245,7.16323328,7.33703375,0.630572617,0.493680954,Mejores_poses/bases_conjuntas/EGFR_MAPK1_87_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_87_MAPK1.pdbqt,EGFR,MAPK1
982,EGFR_MAPK1_870,-8.95045567,-8.79655266,6.88714743,7.21550226,0.51785934,0.681896925,Mejores_poses/bases_conjuntas/EGFR_MAPK1_870_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_870_MAPK1.pdbqt,EGFR,MAPK1
983,EGFR_MAPK1_871,-7.27680683,-8.36953259,6.78419924,6.80130148,0.567024231,0.505837917,Mejores_poses/bases_conjuntas/EGFR_MAPK1_871_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_871_MAPK1.pdbqt,EGFR,MAPK1
984,EGFR_MAPK1_872,-8.97404194,-8.8647871,7.44721937,7.14424515,0.829260588,0.79520756,Mejores_poses/bases_conjuntas/EGFR_MAPK1_872_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_872_MAPK1.pdbqt,EGFR,MAPK1
985,EGFR_MAPK1_873,-7.76978827,-6.85850573,6.4829812,6.68626022,0.765820205,0.66084826,Mejores_poses/bases_conjuntas/EGFR_MAPK1_873_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_873_MAPK1.pdbqt,EGFR,MAPK1
986,EGFR_MAPK1_874,-9.02988148,-9.79057789,7.59282112,7.28583288,0.860543668,0.845122814,Mejores_poses/bases_conjuntas/EGFR_MAPK1_874_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_874_MAPK1.pdbqt,EGFR,MAPK1
987,EGFR_MAPK1_875,-9.32525826,-6.54970169,6.52276611,6.41849327,0.41689378,0.390844017,Mejores_poses/bases_conjuntas/EGFR_MAPK1_875_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_875_MAPK1.pdbqt,EGFR,MAPK1
988,EGFR_MAPK1_876,-7.53646755,-7.9708457,6.60526991,6.52372932,0.859329522,0.699592829,Mejores_poses/bases_conjuntas/EGFR_MAPK1_876_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_876_MAPK1.pdbqt,EGFR,MAPK1
989,EGFR_MAPK1_877,-7.18560028,-8.86163425,5.8894062,7.07400179,0.550185919,0.413501889,Mejores_poses/bases_conjuntas/EGFR_MAPK1_877_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_877_MAPK1.pdbqt,EGFR,MAPK1
990,EGFR_MAPK1_878,-7.83488894,-8.24174595,6.04415894,5.84551048,0.445677698,0.68365407,Mejores_poses/bases_conjuntas/EGFR_MAPK1_878_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_878_MAPK1.pdbqt,EGFR,MAPK1
991,EGFR_MAPK1_879,-7.92612791,-9.33686829,6.9989562,7.05211687,0.831042707,0.736141086,Mejores_poses/bases_conjuntas/EGFR_MAPK1_879_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_879_MAPK1.pdbqt,EGFR,MAPK1
992,EGFR_MAPK1_88,-7.98592949,-7.55179834,5.98127317,6.81884384,0.583835661,0.520012617,Mejores_poses/bases_conjuntas/EGFR_MAPK1_88_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_88_MAPK1.pdbqt,EGFR,MAPK1
993,EGFR_MAPK1_880,-8.86797237,-10.3053188,7.87973547,7.81500864,0.854721129,0.767498314,Mejores_poses/bases_conjuntas/EGFR_MAPK1_880_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_880_MAPK1.pdbqt,EGFR,MAPK1
994,EGFR_MAPK1_881,-6.55809546,-7.94785881,6.7761445,7.33631849,0.537817299,0.455475092,Mejores_poses/bases_conjuntas/EGFR_MAPK1_881_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_881_MAPK1.pdbqt,EGFR,MAPK1
995,EGFR_MAPK1_882,-7.11968708,-5.54585314,7.29492807,6.68528938,0.811490417,0.736523926,Mejores_poses/bases_conjuntas/EGFR_MAPK1_882_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_882_MAPK1.pdbqt,EGFR,MAPK1
996,EGFR_MAPK1_883,-8.67218018,-10.5157003,6.24462128,7.5066433,0.41203019,0.364424706,Mejores_poses/bases_conjuntas/EGFR_MAPK1_883_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_883_MAPK1.pdbqt,EGFR,MAPK1
997,EGFR_MAPK1_884,-8.37107086,-9.50326824,6.71412468,7.48865843,0.617059469,0.67432338,Mejores_poses/bases_conjuntas/EGFR_MAPK1_884_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_884_MAPK1.pdbqt,EGFR,MAPK1
998,EGFR_MAPK1_885,-7.61735487,-8.15799522,7.36085558,6.91081238,0.666491985,0.387485683,Mejores_poses/bases_conjuntas/EGFR_MAPK1_885_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_885_MAPK1.pdbqt,EGFR,MAPK1
999,EGFR_MAPK1_886,-9.58803749,-8.04524803,7.75928831,6.61383581,0.573559344,0.609397113,Mejores_poses/bases_conjuntas/EGFR_MAPK1_886_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_886_MAPK1.pdbqt,EGFR,MAPK1
1000,EGFR_MAPK1_887,-7.35942936,-7.24190235,6.08880424,6.91451836,0.526029646,0.77807647,Mejores_poses/bases_conjuntas/EGFR_MAPK1_887_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_887_MAPK1.pdbqt,EGFR,MAPK1
1001,EGFR_MAPK1_888,-10.0331249,-8.9019804,7.50325823,7.29105425,0.495827168,0.738767743,Mejores_poses/bases_conjuntas/EGFR_MAPK1_888_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_888_MAPK1.pdbqt,EGFR,MAPK1
1002,EGFR_MAPK1_889,-9.10824776,-8.32674217,6.08948517,7.15944433,0.419090331,0.544414759,Mejores_poses/bases_conjuntas/EGFR_MAPK1_889_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_889_MAPK1.pdbqt,EGFR,MAPK1
1003,EGFR_MAPK1_89,-0.918468058,-0.862712502,2.51150417,2.91320634,0.910730362,0.912216008,Mejores_poses/bases_conjuntas/EGFR_MAPK1_89_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_89_MAPK1.pdbqt,EGFR,MAPK1
1004,EGFR_MAPK1_890,-6.41054296,-8.42159081,6.83179426,7.35441971,0.496300846,0.307817549,Mejores_poses/bases_conjuntas/EGFR_MAPK1_890_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_890_MAPK1.pdbqt,EGFR,MAPK1
1005,EGFR_MAPK1_891,-7.15557098,-6.89365005,6.89754725,6.4191494,0.502387702,0.375429779,Mejores_poses/bases_conjuntas/EGFR_MAPK1_891_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_891_MAPK1.pdbqt,EGFR,MAPK1
1006,EGFR_MAPK1_892,-6.97530937,-7.20352602,6.98694754,7.15784502,0.696153283,0.407079309,Mejores_poses/bases_conjuntas/EGFR_MAPK1_892_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_892_MAPK1.pdbqt,EGFR,MAPK1
1007,EGFR_MAPK1_893,-7.85960436,-8.03749466,6.24821281,6.62861967,0.525693655,0.620087028,Mejores_poses/bases_conjuntas/EGFR_MAPK1_893_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_893_MAPK1.pdbqt,EGFR,MAPK1
1008,EGFR_MAPK1_894,-6.74525785,-8.30063534,7.08221483,7.30237198,0.658757746,0.551171362,Mejores_poses/bases_conjuntas/EGFR_MAPK1_894_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_894_MAPK1.pdbqt,EGFR,MAPK1
1009,EGFR_MAPK1_895,-6.74679995,-7.6183176,7.13597441,6.69428015,0.81397742,0.355554223,Mejores_poses/bases_conjuntas/EGFR_MAPK1_895_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_895_MAPK1.pdbqt,EGFR,MAPK1
1010,EGFR_MAPK1_896,-6.96968222,-7.25119972,5.89927816,7.43237305,0.43043673,0.677845418,Mejores_poses/bases_conjuntas/EGFR_MAPK1_896_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_896_MAPK1.pdbqt,EGFR,MAPK1
1011,EGFR_MAPK1_897,-7.37827301,-9.1617918,6.38308191,6.92767334,0.577246368,0.736925185,Mejores_poses/bases_conjuntas/EGFR_MAPK1_897_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_897_MAPK1.pdbqt,EGFR,MAPK1
1012,EGFR_MAPK1_898,-8.34959316,-8.51907063,6.75703001,7.74409485,0.738543391,0.621673822,Mejores_poses/bases_conjuntas/EGFR_MAPK1_898_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_898_MAPK1.pdbqt,EGFR,MAPK1
1013,EGFR_MAPK1_899,-10.2178764,-8.56176567,7.02759743,7.19928885,0.446222812,0.483267784,Mejores_poses/bases_conjuntas/EGFR_MAPK1_899_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_899_MAPK1.pdbqt,EGFR,MAPK1
1014,EGFR_MAPK1_9,-8.24393272,-7.90807343,6.62298727,7.02563524,0.628837287,0.660071194,Mejores_poses/bases_conjuntas/EGFR_MAPK1_9_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_9_MAPK1.pdbqt,EGFR,MAPK1
1015,EGFR_MAPK1_90,-8.28998089,-7.86564302,7.04167938,7.10643244,0.438322186,0.502071083,Mejores_poses/bases_conjuntas/EGFR_MAPK1_90_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_90_MAPK1.pdbqt,EGFR,MAPK1
1016,EGFR_MAPK1_900,-8.82192135,-9.60194874,6.40475416,7.04494858,0.617189646,0.592115223,Mejores_poses/bases_conjuntas/EGFR_MAPK1_900_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_900_MAPK1.pdbqt,EGFR,MAPK1
1017,EGFR_MAPK1_901,-7.95465803,-8.41394329,6.35742378,7.1064353,0.740658998,0.395120442,Mejores_poses/bases_conjuntas/EGFR_MAPK1_901_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_901_MAPK1.pdbqt,EGFR,MAPK1
1018,EGFR_MAPK1_902,-7.71544266,-7.96144295,6.11010742,7.14694071,0.591770649,0.638125122,Mejores_poses/bases_conjuntas/EGFR_MAPK1_902_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_902_MAPK1.pdbqt,EGFR,MAPK1
1019,EGFR_MAPK1_903,-8.45439625,-9.37807178,6.46523142,7.53963661,0.514991105,0.65406692,Mejores_poses/bases_conjuntas/EGFR_MAPK1_903_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_903_MAPK1.pdbqt,EGFR,MAPK1
1020,EGFR_MAPK1_904,-6.8907752,-7.00563192,7.13275385,6.18727303,0.593845546,0.319740742,Mejores_poses/bases_conjuntas/EGFR_MAPK1_904_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_904_MAPK1.pdbqt,EGFR,MAPK1
1021,EGFR_MAPK1_905,-7.14588976,-7.0764389,6.70562172,6.41712046,0.702067256,0.681839883,Mejores_poses/bases_conjuntas/EGFR_MAPK1_905_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_905_MAPK1.pdbqt,EGFR,MAPK1
1022,EGFR_MAPK1_906,-7.40478373,-7.42115402,7.29708481,6.42201853,0.592449665,0.536679566,Mejores_poses/bases_conjuntas/EGFR_MAPK1_906_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_906_MAPK1.pdbqt,EGFR,MAPK1
1023,EGFR_MAPK1_907,-7.65342188,-8.98270226,6.17540884,7.18216753,0.589732885,0.465632409,Mejores_poses/bases_conjuntas/EGFR_MAPK1_907_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_907_MAPK1.pdbqt,EGFR,MAPK1
1024,EGFR_MAPK1_908,-7.04267216,-8.94565868,6.57224035,7.24621153,0.505389333,0.610408068,Mejores_poses/bases_conjuntas/EGFR_MAPK1_908_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_908_MAPK1.pdbqt,EGFR,MAPK1
1025,EGFR_MAPK1_909,-8.59195423,-9.37323189,6.92583609,6.86923218,0.519921958,0.320279032,Mejores_poses/bases_conjuntas/EGFR_MAPK1_909_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_909_MAPK1.pdbqt,EGFR,MAPK1
1026,EGFR_MAPK1_91,-8.38906574,-8.30186176,7.02006483,7.82768059,0.759967327,0.70292449,Mejores_poses/bases_conjuntas/EGFR_MAPK1_91_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_91_MAPK1.pdbqt,EGFR,MAPK1
1027,EGFR_MAPK1_910,-8.02416992,-6.54522657,6.32733965,6.36019468,0.799398065,0.605118811,Mejores_poses/bases_conjuntas/EGFR_MAPK1_910_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_910_MAPK1.pdbqt,EGFR,MAPK1
1028,EGFR_MAPK1_911,-8.28941536,-8.9914856,6.90590906,7.28678131,0.584907472,0.661577284,Mejores_poses/bases_conjuntas/EGFR_MAPK1_911_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_911_MAPK1.pdbqt,EGFR,MAPK1
1029,EGFR_MAPK1_912,-8.22835636,-7.13412189,6.43420172,6.85692739,0.524539471,0.46318984,Mejores_poses/bases_conjuntas/EGFR_MAPK1_912_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_912_MAPK1.pdbqt,EGFR,MAPK1
1030,EGFR_MAPK1_913,-6.92259264,-6.71416187,6.92142248,6.75824308,0.708865941,0.633162558,Mejores_poses/bases_conjuntas/EGFR_MAPK1_913_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_913_MAPK1.pdbqt,EGFR,MAPK1
1031,EGFR_MAPK1_914,-8.05473614,-8.81169605,6.34941864,7.39448023,0.446998417,0.536399245,Mejores_poses/bases_conjuntas/EGFR_MAPK1_914_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_914_MAPK1.pdbqt,EGFR,MAPK1
1032,EGFR_MAPK1_915,-8.71304989,-7.71005583,6.73133802,7.37375641,0.636688948,0.437125921,Mejores_poses/bases_conjuntas/EGFR_MAPK1_915_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_915_MAPK1.pdbqt,EGFR,MAPK1
1033,EGFR_MAPK1_916,-7.80132008,-8.49497604,7.07330275,6.93203592,0.675356209,0.463240355,Mejores_poses/bases_conjuntas/EGFR_MAPK1_916_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_916_MAPK1.pdbqt,EGFR,MAPK1
1034,EGFR_MAPK1_917,-8.03860474,-8.51993942,7.10504103,6.80323458,0.791900277,0.613571227,Mejores_poses/bases_conjuntas/EGFR_MAPK1_917_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_917_MAPK1.pdbqt,EGFR,MAPK1
1035,EGFR_MAPK1_918,-8.43687153,-8.51040268,7.17042351,6.39363527,0.809702575,0.752507508,Mejores_poses/bases_conjuntas/EGFR_MAPK1_918_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_918_MAPK1.pdbqt,EGFR,MAPK1
1036,EGFR_MAPK1_919,-10.4356861,-9.35857296,6.03607035,7.71241999,0.378212959,0.445156008,Mejores_poses/bases_conjuntas/EGFR_MAPK1_919_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_919_MAPK1.pdbqt,EGFR,MAPK1
1037,EGFR_MAPK1_92,-8.5262537,-9.98025894,8.10828686,7.90013695,0.809353352,0.288322121,Mejores_poses/bases_conjuntas/EGFR_MAPK1_92_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_92_MAPK1.pdbqt,EGFR,MAPK1
1038,EGFR_MAPK1_920,-8.57018852,-8.18066025,6.90897799,6.92683458,0.749480247,0.57676363,Mejores_poses/bases_conjuntas/EGFR_MAPK1_920_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_920_MAPK1.pdbqt,EGFR,MAPK1
1039,EGFR_MAPK1_921,-7.31825256,-8.35281086,7.1288662,7.30255651,0.789074004,0.786754727,Mejores_poses/bases_conjuntas/EGFR_MAPK1_921_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_921_MAPK1.pdbqt,EGFR,MAPK1
1040,EGFR_MAPK1_922,-7.64752769,-8.06006908,6.69214249,6.66461802,0.466474086,0.505437255,Mejores_poses/bases_conjuntas/EGFR_MAPK1_922_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_922_MAPK1.pdbqt,EGFR,MAPK1
1041,EGFR_MAPK1_923,-8.99201965,-8.75830364,7.09414339,6.53437996,0.430859566,0.270578951,Mejores_poses/bases_conjuntas/EGFR_MAPK1_923_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_923_MAPK1.pdbqt,EGFR,MAPK1
1042,EGFR_MAPK1_924,-7.16466761,-6.70905781,6.87185144,6.72391939,0.71919775,0.618000269,Mejores_poses/bases_conjuntas/EGFR_MAPK1_924_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_924_MAPK1.pdbqt,EGFR,MAPK1
1043,EGFR_MAPK1_925,-9.07597923,-9.10144615,6.99629927,7.31977844,0.603653491,0.789723039,Mejores_poses/bases_conjuntas/EGFR_MAPK1_925_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_925_MAPK1.pdbqt,EGFR,MAPK1
1044,EGFR_MAPK1_926,-7.82278013,-7.17854548,6.64543152,6.48461294,0.517177045,0.305457473,Mejores_poses/bases_conjuntas/EGFR_MAPK1_926_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_926_MAPK1.pdbqt,EGFR,MAPK1
1045,EGFR_MAPK1_927,-9.40997982,-8.02950287,7.54480171,6.63806391,0.445707023,0.480539501,Mejores_poses/bases_conjuntas/EGFR_MAPK1_927_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_927_MAPK1.pdbqt,EGFR,MAPK1
1046,EGFR_MAPK1_928,-6.80849934,-8.22215652,6.56455231,6.99067116,0.554249167,0.437091142,Mejores_poses/bases_conjuntas/EGFR_MAPK1_928_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_928_MAPK1.pdbqt,EGFR,MAPK1
1047,EGFR_MAPK1_929,-7.35493469,-8.54281616,6.56800461,7.31902456,0.585410357,0.374514699,Mejores_poses/bases_conjuntas/EGFR_MAPK1_929_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_929_MAPK1.pdbqt,EGFR,MAPK1
1048,EGFR_MAPK1_93,-9.36079025,-8.46111774,7.52412558,6.72952271,0.146004349,0.270458043,Mejores_poses/bases_conjuntas/EGFR_MAPK1_93_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_93_MAPK1.pdbqt,EGFR,MAPK1
1049,EGFR_MAPK1_930,-8.50323391,-9.05910778,7.18873787,8.12307453,0.83639431,0.7030586,Mejores_poses/bases_conjuntas/EGFR_MAPK1_930_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_930_MAPK1.pdbqt,EGFR,MAPK1
